fpr,tpr
0.027202,0.201587
0.027202,0.202381
0.027202,0.203175
0.027202,0.203968
0.027202,0.204762
0.027202,0.205556
0.027202,0.206349
0.027392,0.206349
0.027582,0.206349
0.027772,0.206349
0.027963,0.206349
0.027963,0.207143
0.027963,0.207937
0.027963,0.208730
0.027963,0.209524
0.028153,0.209524
0.028153,0.210317
0.028343,0.210317
0.028533,0.210317
0.028724,0.210317
0.028724,0.211111
0.028914,0.211111
0.028914,0.211905
0.029104,0.211905
0.029104,0.212698
0.029294,0.212698
0.029294,0.213492
0.029484,0.213492
0.029484,0.214286
0.029675,0.214286
0.029865,0.214286
0.029865,0.215079
0.030055,0.215079
0.030055,0.215873
0.030245,0.215873
0.030436,0.215873
0.030626,0.215873
0.030626,0.216667
0.030626,0.217460
0.030626,0.218254
0.030626,0.219048
0.030626,0.219841
0.030816,0.219841
0.030816,0.220635
0.031006,0.220635
0.031196,0.220635
0.031196,0.221429
0.031196,0.222222
0.031196,0.223016
0.031387,0.223016
0.031577,0.223016
0.031577,0.223810
0.031577,0.224603
0.031577,0.225397
0.031767,0.225397
0.031767,0.226190
0.031957,0.226190
0.032148,0.226190
0.032148,0.226984
0.032148,0.227778
0.032338,0.227778
0.032528,0.227778
0.032528,0.228571
0.032528,0.229365
0.032718,0.229365
0.032718,0.230159
0.032718,0.230952
0.032909,0.230952
0.032909,0.231746
0.032909,0.232540
0.032909,0.233333
0.033099,0.233333
0.033099,0.234127
0.033099,0.234921
0.033099,0.235714
0.033099,0.236508
0.033099,0.237302
0.033099,0.238095
0.033099,0.238889
0.033289,0.238889
0.033479,0.238889
0.033479,0.239683
0.033479,0.240476
0.033669,0.240476
0.033669,0.241270
0.033669,0.242063
0.033669,0.242857
0.033669,0.243651
0.033669,0.244444
0.033860,0.244444
0.033860,0.245238
0.033860,0.246032
0.034050,0.246032
0.034240,0.246032
0.034430,0.246032
0.034430,0.246825
0.034621,0.246825
0.034811,0.246825
0.035001,0.246825
0.035191,0.246825
0.035191,0.247619
0.035191,0.248413
0.035191,0.249206
0.035191,0.250000
0.035191,0.250794
0.035381,0.250794
0.035381,0.251587
0.035381,0.252381
0.035572,0.252381
0.035762,0.252381
0.035762,0.253175
0.035952,0.253175
0.035952,0.253968
0.036142,0.253968
0.036333,0.253968
0.036523,0.253968
0.036523,0.254762
0.036523,0.255556
0.036713,0.255556
0.036903,0.255556
0.037093,0.255556
0.037093,0.256349
0.037284,0.256349
0.037474,0.256349
0.037664,0.256349
0.037664,0.257143
0.037854,0.257143
0.038045,0.257143
0.038235,0.257143
0.038235,0.257937
0.038425,0.257937
0.038615,0.257937
0.038805,0.257937
0.038805,0.258730
0.038996,0.258730
0.038996,0.259524
0.039186,0.259524
0.039376,0.259524
0.039566,0.259524
0.039757,0.259524
0.039757,0.260317
0.039757,0.261111
0.039947,0.261111
0.040137,0.261111
0.040327,0.261111
0.040517,0.261111
0.040708,0.261111
0.040708,0.261905
0.040898,0.261905
0.040898,0.262698
0.041088,0.262698
0.041088,0.263492
0.041278,0.263492
0.041469,0.263492
0.041659,0.263492
0.041849,0.263492
0.041849,0.264286
0.042039,0.264286
0.042039,0.265079
0.042229,0.265079
0.042420,0.265079
0.042610,0.265079
0.042800,0.265079
0.042800,0.265873
0.042800,0.266667
0.042800,0.267460
0.042800,0.268254
0.042800,0.269048
0.042800,0.269841
0.042800,0.270635
0.042990,0.270635
0.042990,0.271429
0.042990,0.272222
0.043181,0.272222
0.043371,0.272222
0.043371,0.273016
0.043561,0.273016
0.043561,0.273810
0.043561,0.274603
0.043751,0.274603
0.043941,0.274603
0.043941,0.275397
0.044132,0.275397
0.044132,0.276190
0.044132,0.276984
0.044322,0.276984
0.044512,0.276984
0.044702,0.276984
0.044893,0.276984
0.045083,0.276984
0.045273,0.276984
0.045273,0.277778
0.045463,0.277778
0.045653,0.277778
0.045653,0.278571
0.045844,0.278571
0.046034,0.278571
0.046224,0.278571
0.046414,0.278571
0.046605,0.278571
0.046795,0.278571
0.046985,0.278571
0.047175,0.278571
0.047365,0.278571
0.047556,0.278571
0.047556,0.279365
0.047556,0.280159
0.047746,0.280159
0.047746,0.280952
0.047936,0.280952
0.048126,0.280952
0.048317,0.280952
0.048317,0.281746
0.048507,0.281746
0.048507,0.282540
0.048697,0.282540
0.048697,0.283333
0.048887,0.283333
0.048887,0.284127
0.048887,0.284921
0.049077,0.284921
0.049268,0.284921
0.049458,0.284921
0.049648,0.284921
0.049838,0.284921
0.049838,0.285714
0.049838,0.286508
0.050029,0.286508
0.050029,0.287302
0.050029,0.288095
0.050029,0.288889
0.050219,0.288889
0.050219,0.289683
0.050219,0.290476
0.050219,0.291270
0.050219,0.292063
0.050219,0.292857
